file,dataset
LC08_L1TP_140041_20230904_20230912_02_T1_456685_2996615_allnorm_100m_256p_norm.tif,train
LC08_L1TP_140041_20230904_20230912_02_T1_478685_2996615_allnorm_100m_256p_norm.tif,train
LC08_L1TP_140041_20230904_20230912_02_T1_500685_2996615_allnorm_100m_256p_norm.tif,train
LC08_L1TP_140041_20230904_20230912_02_T1_522685_2996615_allnorm_100m_256p_norm.tif,train
LC08_L1TP_140041_20230904_20230912_02_T1_434685_2974615_allnorm_100m_256p_norm.tif,train
LC08_L1TP_140041_20230904_20230912_02_T1_456685_2974615_allnorm_100m_256p_norm.tif,train
LC08_L1TP_140041_20230904_20230912_02_T1_478685_2974615_allnorm_100m_256p_norm.tif,train
LC08_L1TP_140041_20230904_20230912_02_T1_500685_2974615_allnorm_100m_256p_norm.tif,train
LC08_L1TP_140041_20230904_20230912_02_T1_522685_2974615_allnorm_100m_256p_norm.tif,train
LC08_L1TP_140041_20230904_20230912_02_T1_522685_2952615_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_454885_4083815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_476885_4083815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_432885_4061815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_454885_4061815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_476885_4061815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_498885_4061815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_520885_4061815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_542885_4061815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_410885_4039815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_432885_4039815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_454885_4039815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_476885_4039815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_498885_4039815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_520885_4039815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_542885_4039815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_410885_4017815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_432885_4017815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_454885_4017815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_476885_4017815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_498885_4017815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_520885_4017815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_542885_4017815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_388885_3995815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_410885_3995815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_432885_3995815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_454885_3995815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_476885_3995815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_498885_3995815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_520885_3995815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_542885_3995815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_388885_3973815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_410885_3973815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_432885_3973815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_454885_3973815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_476885_3973815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_498885_3973815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_520885_3973815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_388885_3951815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_410885_3951815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_432885_3951815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_454885_3951815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_476885_3951815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_498885_3951815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_520885_3951815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_432885_3929815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_454885_3929815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_476885_3929815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_498885_3929815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_520885_3929815_allnorm_100m_256p_norm.tif,train
LC08_L1TP_025035_20230306_20230316_02_T1_520885_3907815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_305185_5491915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_327185_5491915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_349185_5491915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_371185_5491915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_393185_5491915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_283185_5469915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_305185_5469915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_327185_5469915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_349185_5469915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_371185_5469915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_261185_5447915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_283185_5447915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_305185_5447915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_327185_5447915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_349185_5447915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_261185_5425915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_283185_5425915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_305185_5425915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_327185_5425915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_349185_5425915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_239185_5403915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_261185_5403915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_283185_5403915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_305185_5403915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_327185_5403915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_349185_5403915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_371185_5403915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_239185_5381915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_261185_5381915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_283185_5381915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_305185_5381915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_327185_5381915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_349185_5381915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_371185_5381915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_283185_5359915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_305185_5359915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_327185_5359915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_349185_5359915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_371185_5359915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_349185_5337915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_200026_20231205_20231205_02_T2_371185_5337915_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_736385_-1665385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_736385_-1687385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_758385_-1687385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_868385_-1687385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_736385_-1709385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_758385_-1709385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_780385_-1709385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_868385_-1709385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_736385_-1731385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_758385_-1731385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_780385_-1731385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_802385_-1731385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_868385_-1731385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_714385_-1753385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_736385_-1753385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_758385_-1753385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_780385_-1753385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_802385_-1753385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_714385_-1775385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_736385_-1775385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_758385_-1775385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_780385_-1775385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_802385_-1775385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_714385_-1797385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_736385_-1797385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_758385_-1797385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_780385_-1797385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_802385_-1797385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_758385_-1819385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_780385_-1819385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_802385_-1819385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_824385_-1819385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_846385_-1819385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225071_20230102_20230315_02_T1_846385_-1841385_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_354485_-1025485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_376485_-1025485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_398485_-1025485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_420485_-1025485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_354485_-1047485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_376485_-1047485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_398485_-1047485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_420485_-1047485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_442485_-1047485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_354485_-1069485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_354485_-1091485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_464485_-1091485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_486485_-1091485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_332485_-1113485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_354485_-1113485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_376485_-1113485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_398485_-1113485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_464485_-1113485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_486485_-1113485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_376485_-1135485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_398485_-1135485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_420485_-1135485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_420485_-1157485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_398485_-1179485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_420485_-1179485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_442485_-1179485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_166067_20231004_20231004_02_T1_464485_-1179485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225060_20231102_20231102_02_T1_489885_93515_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225060_20231102_20231102_02_T1_511885_93515_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225060_20231102_20231102_02_T1_467885_71515_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225060_20231102_20231102_02_T1_489885_71515_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225060_20231102_20231102_02_T1_511885_71515_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225060_20231102_20231102_02_T1_467885_49515_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225060_20231102_20231102_02_T1_445885_5515_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225060_20231102_20231102_02_T1_445885_-16485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225060_20231102_20231102_02_T1_555885_-16485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225060_20231102_20231102_02_T1_555885_-38485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_225060_20231102_20231102_02_T1_533885_-60485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_356885_-2462485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_378885_-2462485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_400885_-2462485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_422885_-2462485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_356885_-2484485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_378885_-2484485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_400885_-2484485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_422885_-2484485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_444885_-2484485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_466885_-2484485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_488885_-2484485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_356885_-2506485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_378885_-2506485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_400885_-2506485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_422885_-2506485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_444885_-2506485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_466885_-2506485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_488885_-2506485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_356885_-2528485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_378885_-2528485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_400885_-2528485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_422885_-2528485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_444885_-2528485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_466885_-2528485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_488885_-2528485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_378885_-2550485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_400885_-2550485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_422885_-2550485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_444885_-2550485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_466885_-2550485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_488885_-2550485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_466885_-2572485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_488885_-2572485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_168076_20230308_20230308_02_T1_466885_-2594485_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_295285_2150815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_317285_2150815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_251285_2128815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_273285_2128815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_295285_2128815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_317285_2128815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_339285_2128815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_251285_2106815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_273285_2106815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_295285_2106815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_317285_2106815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_361285_2106815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_229285_2084815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_251285_2084815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_273285_2084815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_295285_2084815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_317285_2084815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_339285_2084815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_229285_2062815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_251285_2062815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_273285_2062815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_295285_2062815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_317285_2062815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_339285_2062815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_273285_2040815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_295285_2040815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_317285_2040815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_339285_2040815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_361285_2040815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_295285_2018815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_317285_2018815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_339285_2018815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_027047_20230702_20230702_02_T1_361285_2018815_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_483485_-1069185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_505485_-1069185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_571485_-1069185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_615485_-1069185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_483485_-1091185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_505485_-1091185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_527485_-1091185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_549485_-1091185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_571485_-1091185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_483485_-1113185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_505485_-1113185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_527485_-1113185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_549485_-1113185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_571485_-1113185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_593485_-1113185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_615485_-1113185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_505485_-1135185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_527485_-1135185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_571485_-1135185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_593485_-1135185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_461485_-1157185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_505485_-1157185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_527485_-1157185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_571485_-1157185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_593485_-1157185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_505485_-1179185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_527485_-1179185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_549485_-1179185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_571485_-1179185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_593485_-1179185_allnorm_100m_256p_norm.tif,train
LC09_L1TP_173067_20230106_20230314_02_T1_593485_-1201185_allnorm_100m_256p_norm.tif,train
LC08_L1TP_147028_20231108_20231117_02_T1_472685_5193515_allnorm_100m_256p_norm.tif,train
